order_id,department,add_time,mod_time
19900312,TC,2015-09-26 04:35:58.751+00,2015-09-26 04:35:58.751+00
19900313,VAC,2015-09-26 04:35:58.83+00,2015-09-26 04:35:58.83+00
19900314,AGR,2015-09-26 04:35:58.907+00,2015-09-26 04:35:58.907+00
19900315,EIC,2015-09-26 04:35:58.997+00,2015-09-26 04:35:58.997+00
19900316,EIC,2015-09-26 04:35:59.077+00,2015-09-26 04:35:59.077+00
19900317,EIC,2015-09-26 04:35:59.162+00,2015-09-26 04:35:59.162+00
19900318,EIC,2015-09-26 04:35:59.312+00,2015-09-26 04:35:59.312+00
19900319,FIN,2015-09-26 04:35:59.427+00,2015-09-26 04:35:59.427+00
19900320,FIN,2015-09-26 04:35:59.522+00,2015-09-26 04:35:59.522+00
19900321,FIN,2015-09-26 04:35:59.602+00,2015-09-26 04:35:59.602+00
19900322,SGC,2015-09-26 04:35:59.696+00,2015-09-26 04:35:59.696+00
19900322,TB,2015-09-26 04:35:59.696+00,2015-09-26 04:35:59.696+00
19900323,TC,2015-09-26 04:35:59.778+00,2015-09-26 04:35:59.778+00
19900324,TB,2015-09-26 04:35:59.869+00,2015-09-26 04:35:59.869+00
19900324,TC,2015-09-26 04:35:59.869+00,2015-09-26 04:35:59.869+00
19900325,TC,2015-09-26 04:35:59.953+00,2015-09-26 04:35:59.953+00
19900326,TC,2015-09-26 04:36:00.039+00,2015-09-26 04:36:00.039+00
19900327,AGR,2015-09-26 04:36:00.129+00,2015-09-26 04:36:00.129+00
19900328,AGR,2015-09-26 04:36:00.214+00,2015-09-26 04:36:00.214+00
19900329,AGR,2015-09-26 04:36:00.294+00,2015-09-26 04:36:00.294+00
19900330,AGR,2015-09-26 04:36:00.375+00,2015-09-26 04:36:00.375+00
19900331,AGR,2015-09-26 04:36:00.45+00,2015-09-26 04:36:00.45+00
19900332,AGR,2015-09-26 04:36:00.527+00,2015-09-26 04:36:00.527+00
19900333,EC,2015-09-26 04:36:00.609+00,2015-09-26 04:36:00.609+00
19900334,EC,2015-09-26 04:36:00.684+00,2015-09-26 04:36:00.684+00
19900335,FIN,2015-09-26 04:36:00.759+00,2015-09-26 04:36:00.759+00
19900336,FIN,2015-09-26 04:36:00.831+00,2015-09-26 04:36:00.831+00
19900337,INAC,2015-09-26 04:36:00.906+00,2015-09-26 04:36:00.906+00
19900338,INAC,2015-09-26 04:36:00.976+00,2015-09-26 04:36:00.976+00
19900339,INAC,2015-09-26 04:36:01.054+00,2015-09-26 04:36:01.054+00
19900340,INAC,2015-09-26 04:36:01.133+00,2015-09-26 04:36:01.133+00
19900341,INAC,2015-09-26 04:36:01.208+00,2015-09-26 04:36:01.208+00
19900342,INAC,2015-09-26 04:36:01.289+00,2015-09-26 04:36:01.289+00
19900343,INAC,2015-09-26 04:36:01.365+00,2015-09-26 04:36:01.365+00
19900344,INAC,2015-09-26 04:36:01.445+00,2015-09-26 04:36:01.445+00
19900345,JUS,2015-09-26 04:36:01.52+00,2015-09-26 04:36:01.52+00
19900346,JUS,2015-09-26 04:36:01.6+00,2015-09-26 04:36:01.6+00
19900347,JUS,2015-09-26 04:36:01.717+00,2015-09-26 04:36:01.717+00
19900348,JUS,2015-09-26 04:36:01.788+00,2015-09-26 04:36:01.788+00
19900349,JUS,2015-09-26 04:36:01.87+00,2015-09-26 04:36:01.87+00
19900350,JUS,2015-09-26 04:36:01.94+00,2015-09-26 04:36:01.94+00
19900351,JUS,2015-09-26 04:36:02.015+00,2015-09-26 04:36:02.015+00
19900352,JUS,2015-09-26 04:36:02.09+00,2015-09-26 04:36:02.09+00
19900353,OPRA,2015-09-26 04:36:02.165+00,2015-09-26 04:36:02.165+00
19900354,PMO,2015-09-26 04:36:02.247+00,2015-09-26 04:36:02.247+00
19900355,SGC,2015-09-26 04:36:02.317+00,2015-09-26 04:36:02.317+00
19900356,SGC,2015-09-26 04:36:02.402+00,2015-09-26 04:36:02.402+00
19900357,SGC,2015-09-26 04:36:02.477+00,2015-09-26 04:36:02.477+00
19900358,TC,2015-09-26 04:36:02.553+00,2015-09-26 04:36:02.553+00
19900359,JUS,2015-09-26 04:36:02.628+00,2015-09-26 04:36:02.628+00
19900360,AGR,2015-09-26 04:36:02.708+00,2015-09-26 04:36:02.708+00
19900360,TB,2015-09-26 04:36:02.708+00,2015-09-26 04:36:02.708+00
19900361,PMO,2015-09-26 04:36:02.792+00,2015-09-26 04:36:02.792+00
19900362,JUS,2015-09-26 04:36:02.867+00,2015-09-26 04:36:02.867+00
19900363,EA,2015-09-26 04:36:02.955+00,2015-09-26 04:36:02.955+00
19900364,CCAC,2015-09-26 04:36:03.03+00,2015-09-26 04:36:03.03+00
19900365,EA,2015-09-26 04:36:03.11+00,2015-09-26 04:36:03.11+00
19900366,EA,2015-09-26 04:36:03.19+00,2015-09-26 04:36:03.19+00
19900367,PMO,2015-09-26 04:36:03.268+00,2015-09-26 04:36:03.268+00
19900368,PMO,2015-09-26 04:36:03.343+00,2015-09-26 04:36:03.343+00
19900369,PMO,2015-09-26 04:36:03.422+00,2015-09-26 04:36:03.422+00
19900370,ISTC,2015-09-26 04:36:03.495+00,2015-09-26 04:36:03.495+00
19900371,ISTC,2015-09-26 04:36:03.575+00,2015-09-26 04:36:03.575+00
19900372,ISTC,2015-09-26 04:36:03.645+00,2015-09-26 04:36:03.645+00
19900373,ISTC,2015-09-26 04:36:03.734+00,2015-09-26 04:36:03.734+00
19900374,ISTC,2015-09-26 04:36:03.811+00,2015-09-26 04:36:03.811+00
19900375,ISTC,2015-09-26 04:36:03.889+00,2015-09-26 04:36:03.889+00
19900376,ISTC,2015-09-26 04:36:03.971+00,2015-09-26 04:36:03.971+00
19900377,ISTC,2015-09-26 04:36:04.081+00,2015-09-26 04:36:04.081+00
19900378,ISTC,2015-09-26 04:36:04.161+00,2015-09-26 04:36:04.161+00
19900379,ISTC,2015-09-26 04:36:04.276+00,2015-09-26 04:36:04.276+00
19900380,PMO,2015-09-26 04:36:04.386+00,2015-09-26 04:36:04.386+00
19900381,PMO,2015-09-26 04:36:04.491+00,2015-09-26 04:36:04.491+00
19900382,PMO,2015-09-26 04:36:04.591+00,2015-09-26 04:36:04.591+00
19900383,PMO,2015-09-26 04:36:04.671+00,2015-09-26 04:36:04.671+00
19900384,PMO,2015-09-26 04:36:04.757+00,2015-09-26 04:36:04.757+00
19900385,PMO,2015-09-26 04:36:04.846+00,2015-09-26 04:36:04.846+00
19900386,PMO,2015-09-26 04:36:04.926+00,2015-09-26 04:36:04.926+00
19900387,PMO,2015-09-26 04:36:05.012+00,2015-09-26 04:36:05.012+00
19900388,PMO,2015-09-26 04:36:05.098+00,2015-09-26 04:36:05.098+00
19900389,PMO,2015-09-26 04:36:05.178+00,2015-09-26 04:36:05.178+00
19900390,PMO,2015-09-26 04:36:05.268+00,2015-09-26 04:36:05.268+00
19900391,PMO,2015-09-26 04:36:05.348+00,2015-09-26 04:36:05.348+00
19900392,PMO,2015-09-26 04:36:05.433+00,2015-09-26 04:36:05.433+00
19900393,PMO,2015-09-26 04:36:05.523+00,2015-09-26 04:36:05.523+00
19900394,PMO,2015-09-26 04:36:05.603+00,2015-09-26 04:36:05.603+00
19900395,PMO,2015-09-26 04:36:05.688+00,2015-09-26 04:36:05.688+00
19900396,PMO,2015-09-26 04:36:05.773+00,2015-09-26 04:36:05.773+00
19900397,PMO,2015-09-26 04:36:05.864+00,2015-09-26 04:36:05.864+00
19900398,PMO,2015-09-26 04:36:05.944+00,2015-09-26 04:36:05.944+00
19900399,PMO,2015-09-26 04:36:06.036+00,2015-09-26 04:36:06.036+00
19900400,FORCAN,2015-09-26 04:36:06.116+00,2015-09-26 04:36:06.116+00
19900401,PMO,2015-09-26 04:36:06.201+00,2015-09-26 04:36:06.201+00
19900402,PMO,2015-09-26 04:36:06.286+00,2015-09-26 04:36:06.286+00
19900403,PMO,2015-09-26 04:36:06.376+00,2015-09-26 04:36:06.376+00
19900404,PMO,2015-09-26 04:36:06.457+00,2015-09-26 04:36:06.457+00
19900405,PMO,2015-09-26 04:36:06.577+00,2015-09-26 04:36:06.577+00
19900406,PMO,2015-09-26 04:36:06.657+00,2015-09-26 04:36:06.657+00
19900407,PMO,2015-09-26 04:36:06.743+00,2015-09-26 04:36:06.743+00
19900408,PMO,2015-09-26 04:36:06.822+00,2015-09-26 04:36:06.822+00
19900409,EIC,2015-09-26 04:36:06.912+00,2015-09-26 04:36:06.912+00
19900410,EIC,2015-09-26 04:36:06.993+00,2015-09-26 04:36:06.993+00
19900411,EIC,2015-09-26 04:36:07.079+00,2015-09-26 04:36:07.079+00
19900412,EIC,2015-09-26 04:36:07.16+00,2015-09-26 04:36:07.16+00
19900413,PWC,2015-09-26 04:36:07.242+00,2015-09-26 04:36:07.242+00
19900414,FIN,2015-09-26 04:36:07.327+00,2015-09-26 04:36:07.327+00
19900416,TB,2015-09-26 04:36:07.493+00,2015-09-26 04:36:07.493+00
19900417,EIC,2015-09-26 04:36:07.574+00,2015-09-26 04:36:07.574+00
19900418,JUS,2015-09-26 04:36:07.654+00,2015-09-26 04:36:07.654+00
19900419,JUS,2015-09-26 04:36:07.735+00,2015-09-26 04:36:07.735+00
19900420,AGR,2015-09-26 04:36:07.815+00,2015-09-26 04:36:07.815+00
19900421,EIC,2015-09-26 04:36:07.895+00,2015-09-26 04:36:07.895+00
19900422,EIC,2015-09-26 04:36:07.981+00,2015-09-26 04:36:07.981+00
19900423,EIC,2015-09-26 04:36:08.061+00,2015-09-26 04:36:08.061+00
19900424,PMO,2015-09-26 04:36:08.151+00,2015-09-26 04:36:08.151+00
19900425,PMO,2015-09-26 04:36:08.267+00,2015-09-26 04:36:08.267+00
19900426,HWC,2015-09-26 04:36:08.348+00,2015-09-26 04:36:08.348+00
19900427,PMO,2015-09-26 04:36:08.43+00,2015-09-26 04:36:08.43+00
19900428,TB,2015-09-26 04:36:08.516+00,2015-09-26 04:36:08.516+00
19900429,AGR,2015-09-26 04:36:08.604+00,2015-09-26 04:36:08.604+00
19900430,FIN,2015-09-26 04:36:08.69+00,2015-09-26 04:36:08.69+00
19900431,HWC,2015-09-26 04:36:08.777+00,2015-09-26 04:36:08.777+00
19900432,NR,2015-09-26 04:36:08.857+00,2015-09-26 04:36:08.857+00
19900433,OPRA,2015-09-26 04:36:08.937+00,2015-09-26 04:36:08.937+00
19900433,TB,2015-09-26 04:36:08.942+00,2015-09-26 04:36:08.942+00
19900434,OPRA,2015-09-26 04:36:09.063+00,2015-09-26 04:36:09.063+00
19900434,TB,2015-09-26 04:36:09.063+00,2015-09-26 04:36:09.063+00
19900435,OPRA,2015-09-26 04:36:09.143+00,2015-09-26 04:36:09.143+00
19900435,TB,2015-09-26 04:36:09.143+00,2015-09-26 04:36:09.143+00
19900436,AGR,2015-09-26 04:36:09.228+00,2015-09-26 04:36:09.228+00
19900437,AGR,2015-09-26 04:36:09.328+00,2015-09-26 04:36:09.328+00
19900438,AGR,2015-09-26 04:36:09.423+00,2015-09-26 04:36:09.423+00
19900439,AGR,2015-09-26 04:36:09.533+00,2015-09-26 04:36:09.533+00
19900440,AGR,2015-09-26 04:36:09.618+00,2015-09-26 04:36:09.618+00
19900441,CCAC,2015-09-26 04:36:09.708+00,2015-09-26 04:36:09.708+00
19900442,CCAC,2015-09-26 04:36:09.788+00,2015-09-26 04:36:09.788+00
19900443,EIC,2015-09-26 04:36:09.872+00,2015-09-26 04:36:09.872+00
19900444,EA,2015-09-26 04:36:09.957+00,2015-09-26 04:36:09.957+00
19900445,EA,2015-09-26 04:36:10.036+00,2015-09-26 04:36:10.036+00
19900446,EA,2015-09-26 04:36:10.113+00,2015-09-26 04:36:10.113+00
19900447,EA,2015-09-26 04:36:10.189+00,2015-09-26 04:36:10.189+00
19900448,EA,2015-09-26 04:36:10.27+00,2015-09-26 04:36:10.27+00
19900449,EA,2015-09-26 04:36:10.346+00,2015-09-26 04:36:10.346+00
19900450,EA,2015-09-26 04:36:10.426+00,2015-09-26 04:36:10.426+00
19900451,EA,2015-09-26 04:36:10.496+00,2015-09-26 04:36:10.496+00
19900452,EMR,2015-09-26 04:36:10.576+00,2015-09-26 04:36:10.576+00
19900453,FIN,2015-09-26 04:36:10.651+00,2015-09-26 04:36:10.651+00
19900454,FIN,2015-09-26 04:36:10.732+00,2015-09-26 04:36:10.732+00
19900455,INAC,2015-09-26 04:36:10.807+00,2015-09-26 04:36:10.807+00
19900456,NR,2015-09-26 04:36:10.897+00,2015-09-26 04:36:10.897+00
19900456,TB,2015-09-26 04:36:10.897+00,2015-09-26 04:36:10.897+00
19900457,NR,2015-09-26 04:36:10.977+00,2015-09-26 04:36:10.977+00
19900457,TB,2015-09-26 04:36:10.977+00,2015-09-26 04:36:10.977+00
19900458,EMR,2015-09-26 04:36:11.069+00,2015-09-26 04:36:11.069+00
19900459,PMO,2015-09-26 04:36:11.15+00,2015-09-26 04:36:11.15+00
19900460,PMO,2015-09-26 04:36:11.239+00,2015-09-26 04:36:11.239+00
19900461,PWC,2015-09-26 04:36:11.316+00,2015-09-26 04:36:11.316+00
19900462,PWC,2015-09-26 04:36:11.397+00,2015-09-26 04:36:11.397+00
19900463,PWC,2015-09-26 04:36:11.512+00,2015-09-26 04:36:11.512+00
19900464,PWC,2015-09-26 04:36:11.588+00,2015-09-26 04:36:11.588+00
19900465,PWC,2015-09-26 04:36:11.669+00,2015-09-26 04:36:11.669+00
19900466,PWC,2015-09-26 04:36:11.754+00,2015-09-26 04:36:11.754+00
19900469,SGC,2015-09-26 04:36:11.993+00,2015-09-26 04:36:11.993+00
19900470,SGC,2015-09-26 04:36:12.073+00,2015-09-26 04:36:12.073+00
19900471,SGC,2015-09-26 04:36:12.149+00,2015-09-26 04:36:12.149+00
19900472,TC,2015-09-26 04:36:12.228+00,2015-09-26 04:36:12.228+00
19900473,VAC,2015-09-26 04:36:12.308+00,2015-09-26 04:36:12.308+00
19900474,OPRA,2015-09-26 04:36:12.414+00,2015-09-26 04:36:12.414+00
19900474,TB,2015-09-26 04:36:12.419+00,2015-09-26 04:36:12.419+00
19900475,F&O,2015-09-26 04:36:12.524+00,2015-09-26 04:36:12.524+00
19900475,TB,2015-09-26 04:36:12.524+00,2015-09-26 04:36:12.524+00
19900476,F&O,2015-09-26 04:36:12.634+00,2015-09-26 04:36:12.634+00
19900476,TB,2015-09-26 04:36:12.634+00,2015-09-26 04:36:12.634+00
19900477,EA,2015-09-26 04:36:12.734+00,2015-09-26 04:36:12.734+00
19900478,NCC,2015-09-26 04:36:12.819+00,2015-09-26 04:36:12.819+00
19900478,TB,2015-09-26 04:36:12.819+00,2015-09-26 04:36:12.819+00
19900479,F&O,2015-09-26 04:36:12.904+00,2015-09-26 04:36:12.904+00
19900480,ISTC,2015-09-26 04:36:12.985+00,2015-09-26 04:36:12.985+00
19900481,ANDRE,2015-09-26 04:36:13.066+00,2015-09-26 04:36:13.066+00
19900482,FIN,2015-09-26 04:36:13.146+00,2015-09-26 04:36:13.146+00
19900483,FIN,2015-09-26 04:36:13.226+00,2015-09-26 04:36:13.226+00
19900484,HWC,2015-09-26 04:36:13.301+00,2015-09-26 04:36:13.301+00
19900485,ISTC,2015-09-26 04:36:13.378+00,2015-09-26 04:36:13.378+00
19900486,ISTC,2015-09-26 04:36:13.456+00,2015-09-26 04:36:13.456+00
19900487,TC,2015-09-26 04:36:13.535+00,2015-09-26 04:36:13.535+00
19900488,PMO,2015-09-26 04:36:13.614+00,2015-09-26 04:36:13.614+00
19900489,TC,2015-09-26 04:36:13.689+00,2015-09-26 04:36:13.689+00
19900490,ISTC,2015-09-26 04:36:13.769+00,2015-09-26 04:36:13.769+00
19900491,HWC,2015-09-26 04:36:13.844+00,2015-09-26 04:36:13.844+00
19900492,HWC,2015-09-26 04:36:13.925+00,2015-09-26 04:36:13.925+00
19900493,HWC,2015-09-26 04:36:14.035+00,2015-09-26 04:36:14.035+00
19900494,JUS,2015-09-26 04:36:14.105+00,2015-09-26 04:36:14.105+00
19900495,JUS,2015-09-26 04:36:14.185+00,2015-09-26 04:36:14.185+00
19900496,JUS,2015-09-26 04:36:14.261+00,2015-09-26 04:36:14.261+00
19900497,PMO,2015-09-26 04:36:14.366+00,2015-09-26 04:36:14.366+00
19900497,PSC,2015-09-26 04:36:14.366+00,2015-09-26 04:36:14.366+00
19900498,PMO,2015-09-26 04:36:14.466+00,2015-09-26 04:36:14.466+00
19900499,PMO,2015-09-26 04:36:14.561+00,2015-09-26 04:36:14.561+00
19900499,PSC,2015-09-26 04:36:14.561+00,2015-09-26 04:36:14.561+00
19900500,PMO,2015-09-26 04:36:14.641+00,2015-09-26 04:36:14.641+00
19900501,PWC,2015-09-26 04:36:14.731+00,2015-09-26 04:36:14.731+00
19900502,TC,2015-09-26 04:36:14.806+00,2015-09-26 04:36:14.806+00
19900503,EMR,2015-09-26 04:36:14.896+00,2015-09-26 04:36:14.896+00
19900504,EMR,2015-09-26 04:36:14.972+00,2015-09-26 04:36:14.972+00
19900505,HWC,2015-09-26 04:36:15.051+00,2015-09-26 04:36:15.051+00
19900506,HWC,2015-09-26 04:36:15.129+00,2015-09-26 04:36:15.129+00
19900507,EIC,2015-09-26 04:36:15.219+00,2015-09-26 04:36:15.219+00
19900508,EIC,2015-09-26 04:36:15.305+00,2015-09-26 04:36:15.305+00
19900509,EIC,2015-09-26 04:36:15.386+00,2015-09-26 04:36:15.386+00
19900510,EIC,2015-09-26 04:36:15.476+00,2015-09-26 04:36:15.476+00
19900511,FIN,2015-09-26 04:36:15.561+00,2015-09-26 04:36:15.561+00
19900512,LAB,2015-09-26 04:36:15.642+00,2015-09-26 04:36:15.642+00
19900514,EA,2015-09-26 04:36:15.81+00,2015-09-26 04:36:15.81+00
19900515,FIN,2015-09-26 04:36:15.897+00,2015-09-26 04:36:15.897+00
19900516,FIN,2015-09-26 04:36:15.973+00,2015-09-26 04:36:15.973+00
19900517,FIN,2015-09-26 04:36:16.059+00,2015-09-26 04:36:16.059+00
19900518,ISTC,2015-09-26 04:36:16.134+00,2015-09-26 04:36:16.134+00
19900519,OPRA,2015-09-26 04:36:16.214+00,2015-09-26 04:36:16.214+00
19900520,PWC,2015-09-26 04:36:16.296+00,2015-09-26 04:36:16.296+00
19900524,EIC,2015-09-26 04:36:16.649+00,2015-09-26 04:36:16.649+00
19900525,CCAC,2015-09-26 04:36:16.729+00,2015-09-26 04:36:16.729+00
19900526,SGC,2015-09-26 04:36:16.809+00,2015-09-26 04:36:16.809+00
19900527,EA,2015-09-26 04:36:16.89+00,2015-09-26 04:36:16.89+00
19900528,EA,2015-09-26 04:36:16.971+00,2015-09-26 04:36:16.971+00
19900529,EA,2015-09-26 04:36:17.053+00,2015-09-26 04:36:17.053+00
19900530,EA,2015-09-26 04:36:17.133+00,2015-09-26 04:36:17.133+00
19900531,EA,2015-09-26 04:36:17.208+00,2015-09-26 04:36:17.208+00
19900532,EC,2015-09-26 04:36:17.283+00,2015-09-26 04:36:17.283+00
19900533,EC,2015-09-26 04:36:17.371+00,2015-09-26 04:36:17.371+00
19900534,HWC,2015-09-26 04:36:17.446+00,2015-09-26 04:36:17.446+00
19900535,EMR,2015-09-26 04:36:17.539+00,2015-09-26 04:36:17.539+00
19900536,EMR,2015-09-26 04:36:17.621+00,2015-09-26 04:36:17.621+00
19900537,EMR,2015-09-26 04:36:17.701+00,2015-09-26 04:36:17.701+00
19900538,EMR,2015-09-26 04:36:17.791+00,2015-09-26 04:36:17.791+00
19900539,EIC,2015-09-26 04:36:17.871+00,2015-09-26 04:36:17.871+00
19900540,EIC,2015-09-26 04:36:17.956+00,2015-09-26 04:36:17.956+00
19900541,FIN,2015-09-26 04:36:18.035+00,2015-09-26 04:36:18.035+00
19900542,FIN,2015-09-26 04:36:18.119+00,2015-09-26 04:36:18.119+00
19900544,AGR,2015-09-26 04:36:18.287+00,2015-09-26 04:36:18.287+00
19900545,AGR,2015-09-26 04:36:18.368+00,2015-09-26 04:36:18.368+00
19900546,AGR,2015-09-26 04:36:18.448+00,2015-09-26 04:36:18.448+00
19900547,AGR,2015-09-26 04:36:18.528+00,2015-09-26 04:36:18.528+00
19900547,FIN,2015-09-26 04:36:18.533+00,2015-09-26 04:36:18.533+00
19900548,COM,2015-09-26 04:36:18.608+00,2015-09-26 04:36:18.608+00
19900549,EMR,2015-09-26 04:36:18.683+00,2015-09-26 04:36:18.683+00
19900550,FIN,2015-09-26 04:36:18.768+00,2015-09-26 04:36:18.768+00
19900551,FIN,2015-09-26 04:36:18.883+00,2015-09-26 04:36:18.883+00
19900552,FIN,2015-09-26 04:36:18.968+00,2015-09-26 04:36:18.968+00
19900553,FIN,2015-09-26 04:36:19.044+00,2015-09-26 04:36:19.044+00
19900553,IT,2015-09-26 04:36:19.044+00,2015-09-26 04:36:19.044+00
19900554,JUS,2015-09-26 04:36:19.121+00,2015-09-26 04:36:19.121+00
19900555,JUS,2015-09-26 04:36:19.201+00,2015-09-26 04:36:19.201+00
19900556,MCC,2015-09-26 04:36:19.281+00,2015-09-26 04:36:19.281+00
19900557,PMO,2015-09-26 04:36:19.381+00,2015-09-26 04:36:19.381+00
19900558,PMO,2015-09-26 04:36:19.491+00,2015-09-26 04:36:19.491+00
19900559,PMO,2015-09-26 04:36:19.586+00,2015-09-26 04:36:19.586+00
19900560,PMO,2015-09-26 04:36:19.676+00,2015-09-26 04:36:19.676+00
19900561,PMO,2015-09-26 04:36:19.758+00,2015-09-26 04:36:19.758+00
19900562,TC,2015-09-26 04:36:19.836+00,2015-09-26 04:36:19.836+00
19900563,TC,2015-09-26 04:36:19.911+00,2015-09-26 04:36:19.911+00
19900564,TC,2015-09-26 04:36:19.993+00,2015-09-26 04:36:19.993+00
19900565,TC,2015-09-26 04:36:20.07+00,2015-09-26 04:36:20.07+00
19900566,TC,2015-09-26 04:36:20.15+00,2015-09-26 04:36:20.15+00
19900567,AGR,2015-09-26 04:36:20.225+00,2015-09-26 04:36:20.225+00
19900568,AGR,2015-09-26 04:36:20.308+00,2015-09-26 04:36:20.308+00
19900569,AGR,2015-09-26 04:36:20.382+00,2015-09-26 04:36:20.382+00
19900570,AGR,2015-09-26 04:36:20.457+00,2015-09-26 04:36:20.457+00
19900571,EIC,2015-09-26 04:36:20.543+00,2015-09-26 04:36:20.543+00
19900572,EA,2015-09-26 04:36:20.624+00,2015-09-26 04:36:20.624+00
19900573,EA,2015-09-26 04:36:20.7+00,2015-09-26 04:36:20.7+00
19900574,EA,2015-09-26 04:36:20.778+00,2015-09-26 04:36:20.778+00
19900575,EA,2015-09-26 04:36:20.85+00,2015-09-26 04:36:20.85+00
19900576,PMO,2015-09-26 04:36:20.929+00,2015-09-26 04:36:20.929+00
19900577,TC,2015-09-26 04:36:21.007+00,2015-09-26 04:36:21.007+00
19900578,EIC,2015-09-26 04:36:21.086+00,2015-09-26 04:36:21.086+00
19900579,EIC,2015-09-26 04:36:21.166+00,2015-09-26 04:36:21.166+00
19900579,TB,2015-09-26 04:36:21.166+00,2015-09-26 04:36:21.166+00
19900580,TC,2015-09-26 04:36:21.281+00,2015-09-26 04:36:21.281+00
19900581,AGR,2015-09-26 04:36:21.366+00,2015-09-26 04:36:21.366+00
19900582,CCAC,2015-09-26 04:36:21.447+00,2015-09-26 04:36:21.447+00
19900583,EIC,2015-09-26 04:36:21.531+00,2015-09-26 04:36:21.531+00
19900583,TB,2015-09-26 04:36:21.531+00,2015-09-26 04:36:21.531+00
19900584,EIC,2015-09-26 04:36:21.609+00,2015-09-26 04:36:21.609+00
19900584,TB,2015-09-26 04:36:21.614+00,2015-09-26 04:36:21.614+00
19900585,F&O,2015-09-26 04:36:21.7+00,2015-09-26 04:36:21.7+00
19900586,FIN,2015-09-26 04:36:21.786+00,2015-09-26 04:36:21.786+00
19900587,FIN,2015-09-26 04:36:21.868+00,2015-09-26 04:36:21.868+00
19900588,G&O,2015-09-26 04:36:21.948+00,2015-09-26 04:36:21.948+00
19900589,TB,2015-09-26 04:36:22.033+00,2015-09-26 04:36:22.033+00
19900589,VAC,2015-09-26 04:36:22.034+00,2015-09-26 04:36:22.034+00
19900590,AGR,2015-09-26 04:36:22.114+00,2015-09-26 04:36:22.114+00
19900591,CCAC,2015-09-26 04:36:22.194+00,2015-09-26 04:36:22.194+00
19900592,EIC,2015-09-26 04:36:22.27+00,2015-09-26 04:36:22.27+00
19900593,EA,2015-09-26 04:36:22.351+00,2015-09-26 04:36:22.351+00
19900594,EA,2015-09-26 04:36:22.426+00,2015-09-26 04:36:22.426+00
19900595,EA,2015-09-26 04:36:22.501+00,2015-09-26 04:36:22.501+00
19900596,EA,2015-09-26 04:36:22.581+00,2015-09-26 04:36:22.581+00
19900597,EMR,2015-09-26 04:36:22.656+00,2015-09-26 04:36:22.656+00
19900598,EC,2015-09-26 04:36:22.733+00,2015-09-26 04:36:22.733+00
19900599,FIN,2015-09-26 04:36:22.816+00,2015-09-26 04:36:22.816+00
19900600,INAC,2015-09-26 04:36:22.891+00,2015-09-26 04:36:22.891+00
19900601,FIN,2015-09-26 04:36:22.966+00,2015-09-26 04:36:22.966+00
19900601,IT,2015-09-26 04:36:22.966+00,2015-09-26 04:36:22.966+00
19900602,JUS,2015-09-26 04:36:23.041+00,2015-09-26 04:36:23.041+00
19900603,JUS,2015-09-26 04:36:23.12+00,2015-09-26 04:36:23.12+00
19900604,HWC,2015-09-26 04:36:23.212+00,2015-09-26 04:36:23.212+00
19900605,NR,2015-09-26 04:36:23.287+00,2015-09-26 04:36:23.287+00
19900606,PWC,2015-09-26 04:36:23.374+00,2015-09-26 04:36:23.374+00
19900607,PWC,2015-09-26 04:36:23.45+00,2015-09-26 04:36:23.45+00
19900608,PWC,2015-09-26 04:36:23.531+00,2015-09-26 04:36:23.531+00
19900609,PWC,2015-09-26 04:36:23.641+00,2015-09-26 04:36:23.641+00
19900610,PWC,2015-09-26 04:36:23.716+00,2015-09-26 04:36:23.716+00
19900611,PWC,2015-09-26 04:36:23.792+00,2015-09-26 04:36:23.792+00
19900616,SGC,2015-09-26 04:36:24.195+00,2015-09-26 04:36:24.195+00
19900617,TC,2015-09-26 04:36:24.271+00,2015-09-26 04:36:24.271+00
19900618,PWC,2015-09-26 04:36:24.351+00,2015-09-26 04:36:24.351+00
19900619,AGR,2015-09-26 04:36:24.426+00,2015-09-26 04:36:24.426+00
19900620,COM,2015-09-26 04:36:24.516+00,2015-09-26 04:36:24.516+00
19900621,PMO,2015-09-26 04:36:24.636+00,2015-09-26 04:36:24.636+00
19900622,PMO,2015-09-26 04:36:24.731+00,2015-09-26 04:36:24.731+00
19900623,PMO,2015-09-26 04:36:24.815+00,2015-09-26 04:36:24.815+00
19900624,COM,2015-09-26 04:36:24.902+00,2015-09-26 04:36:24.902+00
19900625,PMO,2015-09-26 04:36:24.984+00,2015-09-26 04:36:24.984+00
19900626,PCO,2015-09-26 04:36:25.066+00,2015-09-26 04:36:25.066+00
19900627,FIN,2015-09-26 04:36:25.146+00,2015-09-26 04:36:25.146+00
19900628,FIN,2015-09-26 04:36:25.231+00,2015-09-26 04:36:25.231+00
19900629,COM,2015-09-26 04:36:25.308+00,2015-09-26 04:36:25.308+00
19900630,PCO,2015-09-26 04:36:25.386+00,2015-09-26 04:36:25.386+00
19900631,PCO,2015-09-26 04:36:25.464+00,2015-09-26 04:36:25.464+00
19900632,EA,2015-09-26 04:36:25.538+00,2015-09-26 04:36:25.538+00
19900633,ISTC,2015-09-26 04:36:25.624+00,2015-09-26 04:36:25.624+00
19900634,ISTC,2015-09-26 04:36:25.7+00,2015-09-26 04:36:25.7+00
19900635,ISTC,2015-09-26 04:36:25.775+00,2015-09-26 04:36:25.775+00
19900636,IT,2015-09-26 04:36:25.855+00,2015-09-26 04:36:25.855+00
